carre;annee;espece;abond
331864;2011;STRTUR;7
331864;2012;STRTUR;4
331864;2016;STRTUR;4
331864;2017;STRTUR;3
331864;2018;STRTUR;2
331879;2011;STRTUR;0
332049;2006;STRTUR;0
332049;2008;STRTUR;0
332049;2009;STRTUR;2
332049;2010;STRTUR;0
332049;2011;STRTUR;0
332049;2014;STRTUR;0
332049;2015;STRTUR;1
332049;2016;STRTUR;2
332049;2017;STRTUR;4
332049;2018;STRTUR;6
332399;2004;STRTUR;8
332399;2005;STRTUR;5
332399;2006;STRTUR;4
332399;2007;STRTUR;2
332399;2008;STRTUR;2
332399;2009;STRTUR;5
332399;2010;STRTUR;8
332399;2011;STRTUR;4
332399;2012;STRTUR;2
332399;2013;STRTUR;1
332399;2014;STRTUR;1
332399;2015;STRTUR;3
332399;2016;STRTUR;2
332399;2017;STRTUR;3
332399;2018;STRTUR;1
340048;2016;STRTUR;0
340048;2017;STRTUR;0
340048;2018;STRTUR;0
340049;2003;STRTUR;2
340049;2005;STRTUR;0
340049;2006;STRTUR;0
340049;2007;STRTUR;1
340049;2008;STRTUR;1
340049;2009;STRTUR;0
340049;2010;STRTUR;1
340049;2011;STRTUR;0
340049;2012;STRTUR;1
340049;2014;STRTUR;0
340059;2002;STRTUR;0
340059;2003;STRTUR;2
340059;2004;STRTUR;0
340085;2014;STRTUR;1
340086;2002;STRTUR;0
340086;2003;STRTUR;1
340086;2004;STRTUR;3
340086;2005;STRTUR;4
340086;2006;STRTUR;3
340086;2007;STRTUR;4
340086;2008;STRTUR;6
340086;2009;STRTUR;5
340086;2010;STRTUR;0
340086;2011;STRTUR;2
340086;2012;STRTUR;1
340131;2003;STRTUR;0
340131;2004;STRTUR;6
340131;2005;STRTUR;6
340131;2006;STRTUR;10
340131;2007;STRTUR;6
340131;2008;STRTUR;0
340131;2010;STRTUR;15
340137;2015;STRTUR;4
340137;2017;STRTUR;1
340137;2018;STRTUR;3
340187;2003;STRTUR;0
340187;2004;STRTUR;0
340187;2005;STRTUR;0
340235;2016;STRTUR;0
340235;2017;STRTUR;0
340235;2018;STRTUR;0
340245;2004;STRTUR;5
340245;2005;STRTUR;4
340257;2002;STRTUR;4
340257;2003;STRTUR;11
340257;2006;STRTUR;3
340257;2007;STRTUR;6
340257;2009;STRTUR;6
340273;2016;STRTUR;0
340370;2003;STRTUR;5
340370;2004;STRTUR;9
340370;2005;STRTUR;7
340370;2006;STRTUR;11
340370;2007;STRTUR;6
340370;2008;STRTUR;1
340370;2009;STRTUR;4
340370;2010;STRTUR;6
340370;2011;STRTUR;4
340370;2012;STRTUR;3
340370;2013;STRTUR;0
340370;2014;STRTUR;7
340376;2001;STRTUR;0
340376;2002;STRTUR;3
340376;2003;STRTUR;6
340376;2004;STRTUR;5
340376;2005;STRTUR;8
340376;2006;STRTUR;8
340376;2007;STRTUR;7
340376;2008;STRTUR;1
340376;2009;STRTUR;5
340376;2010;STRTUR;9
340376;2011;STRTUR;5
340376;2012;STRTUR;3
340376;2014;STRTUR;8
340376;2015;STRTUR;6
340376;2016;STRTUR;10
340376;2017;STRTUR;0
340376;2018;STRTUR;7
340382;2001;STRTUR;1
340382;2002;STRTUR;2
340382;2003;STRTUR;0
340382;2004;STRTUR;0
340382;2005;STRTUR;0
340382;2006;STRTUR;0
340382;2007;STRTUR;0
340382;2008;STRTUR;0
340382;2009;STRTUR;0
340382;2010;STRTUR;0
340382;2012;STRTUR;0
340382;2016;STRTUR;1
340382;2017;STRTUR;0
340382;2018;STRTUR;0
340406;2001;STRTUR;0
340406;2002;STRTUR;0
340406;2003;STRTUR;0
340406;2004;STRTUR;5
340406;2005;STRTUR;6
340406;2006;STRTUR;7
340406;2007;STRTUR;9
340406;2008;STRTUR;10
340586;2001;STRTUR;0
340586;2002;STRTUR;0
340586;2003;STRTUR;1
340586;2004;STRTUR;0
340586;2005;STRTUR;0
340586;2006;STRTUR;0
340586;2007;STRTUR;1
340586;2009;STRTUR;2
340586;2010;STRTUR;0
340636;2001;STRTUR;2
340636;2002;STRTUR;1
340636;2003;STRTUR;3
340636;2004;STRTUR;4
340636;2005;STRTUR;6
340636;2006;STRTUR;4
340636;2007;STRTUR;1
340636;2008;STRTUR;2
340636;2009;STRTUR;1
340636;2010;STRTUR;4
340636;2012;STRTUR;0
340636;2014;STRTUR;1
340636;2015;STRTUR;2
340642;2007;STRTUR;0
340642;2010;STRTUR;0
340642;2011;STRTUR;0
340642;2012;STRTUR;0
340642;2014;STRTUR;0
340642;2016;STRTUR;0
340642;2017;STRTUR;0
340642;2018;STRTUR;0
340680;2001;STRTUR;1
340680;2002;STRTUR;1
340680;2003;STRTUR;1
340680;2005;STRTUR;5
340680;2006;STRTUR;2
340680;2007;STRTUR;6
340680;2008;STRTUR;3
340680;2009;STRTUR;2
340680;2010;STRTUR;1
340680;2011;STRTUR;4
340680;2012;STRTUR;1
340680;2014;STRTUR;2
340691;2001;STRTUR;3
340691;2002;STRTUR;2
340691;2004;STRTUR;4
340691;2010;STRTUR;0
340691;2011;STRTUR;1
340691;2012;STRTUR;0
340691;2014;STRTUR;0
340705;2016;STRTUR;0
340705;2017;STRTUR;0
340705;2018;STRTUR;0
340817;2003;STRTUR;4
340817;2004;STRTUR;11
340817;2005;STRTUR;6
340817;2006;STRTUR;1
340817;2007;STRTUR;9
340817;2008;STRTUR;0
340817;2010;STRTUR;12
340883;2014;STRTUR;3
340936;2003;STRTUR;5
340936;2004;STRTUR;10
340936;2005;STRTUR;5
340936;2006;STRTUR;7
340936;2007;STRTUR;8
340936;2008;STRTUR;7
340936;2009;STRTUR;4
340936;2010;STRTUR;3
340936;2011;STRTUR;10
340936;2012;STRTUR;7
340936;2015;STRTUR;2
340936;2016;STRTUR;8
340936;2017;STRTUR;8
340936;2018;STRTUR;3
340985;2009;STRTUR;2
341008;2011;STRTUR;1
341008;2012;STRTUR;2
341008;2016;STRTUR;1
341008;2017;STRTUR;0
341087;2009;STRTUR;1
341222;2003;STRTUR;0
341222;2004;STRTUR;2
341222;2005;STRTUR;4
341222;2006;STRTUR;5
341222;2007;STRTUR;3
341222;2008;STRTUR;5
341222;2009;STRTUR;4
341222;2010;STRTUR;6
341222;2012;STRTUR;7
341222;2014;STRTUR;3
341222;2017;STRTUR;6
341222;2018;STRTUR;3
341447;2010;STRTUR;0
341447;2011;STRTUR;0
341447;2012;STRTUR;0
341547;2002;STRTUR;0
341547;2003;STRTUR;0
341547;2004;STRTUR;0
341547;2005;STRTUR;0
341547;2006;STRTUR;3
341547;2009;STRTUR;1
341547;2010;STRTUR;0
341547;2011;STRTUR;6
350015;2002;STRTUR;0
350015;2003;STRTUR;0
350015;2004;STRTUR;1
350015;2005;STRTUR;0
350015;2006;STRTUR;2
350015;2007;STRTUR;1
350015;2008;STRTUR;0
350015;2009;STRTUR;2
350015;2012;STRTUR;2
350015;2014;STRTUR;1
350015;2015;STRTUR;0
350015;2016;STRTUR;0
350015;2017;STRTUR;0
350015;2018;STRTUR;0
350050;2005;STRTUR;3
350050;2006;STRTUR;0
350050;2007;STRTUR;4
350050;2008;STRTUR;3
350050;2010;STRTUR;2
350081;2002;STRTUR;3
350081;2003;STRTUR;1
350081;2004;STRTUR;0
350081;2005;STRTUR;0
350081;2006;STRTUR;0
350081;2007;STRTUR;0
350081;2008;STRTUR;1
350081;2009;STRTUR;4
350081;2012;STRTUR;3
350081;2014;STRTUR;2
350081;2015;STRTUR;0
350081;2016;STRTUR;8
350081;2017;STRTUR;5
350081;2018;STRTUR;0
350259;2005;STRTUR;1
350259;2006;STRTUR;3
350259;2007;STRTUR;3
350259;2008;STRTUR;1
350259;2009;STRTUR;3
350259;2010;STRTUR;1
350259;2011;STRTUR;1
350275;2016;STRTUR;0
350323;2015;STRTUR;5
350323;2016;STRTUR;0
350344;2008;STRTUR;1
350344;2009;STRTUR;0
350344;2010;STRTUR;0
350344;2013;STRTUR;3
350376;2006;STRTUR;1
350376;2007;STRTUR;0
350376;2008;STRTUR;3
350376;2010;STRTUR;1
350376;2011;STRTUR;4
350376;2012;STRTUR;5
350376;2013;STRTUR;1
350376;2014;STRTUR;2
350376;2015;STRTUR;3
350376;2016;STRTUR;2
350376;2017;STRTUR;2
350393;2003;STRTUR;7
350393;2004;STRTUR;3
350431;2016;STRTUR;1
350431;2017;STRTUR;3
350431;2018;STRTUR;4
350453;2005;STRTUR;4
350453;2006;STRTUR;1
350453;2007;STRTUR;1
350453;2008;STRTUR;3
350453;2009;STRTUR;1
350453;2010;STRTUR;2
350453;2011;STRTUR;4
350453;2012;STRTUR;2
350453;2013;STRTUR;1
350453;2015;STRTUR;0
350453;2016;STRTUR;2
350453;2017;STRTUR;3
350453;2018;STRTUR;1
350503;2001;STRTUR;10
350503;2002;STRTUR;10
350503;2003;STRTUR;5
350503;2004;STRTUR;5
350503;2005;STRTUR;5
350503;2006;STRTUR;2
350503;2007;STRTUR;6
350503;2008;STRTUR;3
350503;2009;STRTUR;0
350503;2010;STRTUR;2
350503;2011;STRTUR;5
350506;2004;STRTUR;0
350532;2017;STRTUR;0
350532;2018;STRTUR;0
350565;2001;STRTUR;6
350565;2002;STRTUR;5
350565;2003;STRTUR;3
350565;2004;STRTUR;10
350565;2005;STRTUR;6
350565;2006;STRTUR;1
350565;2007;STRTUR;6
350565;2008;STRTUR;3
350565;2009;STRTUR;1
350565;2010;STRTUR;0
350565;2013;STRTUR;0
350565;2015;STRTUR;0
350565;2016;STRTUR;1
350565;2018;STRTUR;0
350587;2016;STRTUR;0
350605;2003;STRTUR;5
350611;2003;STRTUR;3
350611;2004;STRTUR;1
350611;2005;STRTUR;1
350611;2006;STRTUR;1
350611;2007;STRTUR;2
350611;2008;STRTUR;0
350633;2005;STRTUR;5
350633;2006;STRTUR;4
350653;2013;STRTUR;0
350653;2016;STRTUR;1
350653;2017;STRTUR;0
350739;2016;STRTUR;3
350739;2017;STRTUR;0
350739;2018;STRTUR;0
350744;2008;STRTUR;3
350744;2010;STRTUR;2
350744;2011;STRTUR;1
350744;2012;STRTUR;0
350744;2013;STRTUR;1
350744;2014;STRTUR;0
350744;2015;STRTUR;2
350744;2016;STRTUR;0
350744;2017;STRTUR;2
350815;2002;STRTUR;0
350815;2003;STRTUR;3
350815;2004;STRTUR;4
350822;2002;STRTUR;11
350825;2002;STRTUR;6
350825;2003;STRTUR;2
350825;2004;STRTUR;3
350825;2006;STRTUR;5
350825;2007;STRTUR;2
350825;2008;STRTUR;2
350829;2013;STRTUR;0
350870;2002;STRTUR;4
350915;2009;STRTUR;0
350915;2010;STRTUR;0
350915;2011;STRTUR;0
350915;2012;STRTUR;0
350915;2013;STRTUR;0
350915;2015;STRTUR;0
350915;2016;STRTUR;0
350915;2017;STRTUR;0
350915;2018;STRTUR;0
350962;2005;STRTUR;1
350962;2006;STRTUR;1
350962;2007;STRTUR;2
350962;2008;STRTUR;1
350962;2009;STRTUR;1
350977;2002;STRTUR;1
350977;2003;STRTUR;2
350977;2004;STRTUR;0
350977;2005;STRTUR;0
350977;2006;STRTUR;0
350977;2007;STRTUR;1
350977;2008;STRTUR;1
350977;2009;STRTUR;0
350977;2010;STRTUR;0
350995;2016;STRTUR;0
350995;2017;STRTUR;0
350995;2018;STRTUR;0
351015;2002;STRTUR;2
351015;2003;STRTUR;6
351015;2004;STRTUR;3
351015;2005;STRTUR;5
351015;2006;STRTUR;0
351024;2009;STRTUR;0
351033;2005;STRTUR;4
351033;2006;STRTUR;5
351033;2007;STRTUR;1
351033;2008;STRTUR;6
351033;2009;STRTUR;2
351033;2010;STRTUR;0
351033;2011;STRTUR;6
351033;2012;STRTUR;1
351033;2013;STRTUR;3
351033;2015;STRTUR;2
351033;2016;STRTUR;0
351033;2017;STRTUR;1
351033;2018;STRTUR;1
351052;2001;STRTUR;1
351052;2002;STRTUR;0
351052;2003;STRTUR;1
351052;2004;STRTUR;2
351052;2005;STRTUR;2
351052;2006;STRTUR;1
351052;2007;STRTUR;0
351052;2008;STRTUR;3
351052;2009;STRTUR;1
351052;2010;STRTUR;2
351052;2012;STRTUR;0
351052;2013;STRTUR;2
351052;2017;STRTUR;0
351052;2018;STRTUR;0
351054;2009;STRTUR;1
351054;2010;STRTUR;1
351054;2011;STRTUR;0
351075;2017;STRTUR;1
351075;2018;STRTUR;5
351126;2008;STRTUR;4
351126;2009;STRTUR;7
351128;2016;STRTUR;4
351208;2003;STRTUR;1
351208;2004;STRTUR;7
351213;2005;STRTUR;7
351213;2006;STRTUR;0
351213;2007;STRTUR;1
351213;2008;STRTUR;1
351213;2009;STRTUR;5
351213;2010;STRTUR;2
351213;2011;STRTUR;3
351213;2012;STRTUR;0
351213;2013;STRTUR;0
351213;2015;STRTUR;1
351213;2016;STRTUR;0
351213;2017;STRTUR;3
351213;2018;STRTUR;3
351215;2003;STRTUR;0
351215;2004;STRTUR;4
351215;2005;STRTUR;2
351215;2006;STRTUR;0
351215;2008;STRTUR;0
351295;2005;STRTUR;4
351295;2006;STRTUR;6
351295;2007;STRTUR;2
351295;2008;STRTUR;4
351295;2009;STRTUR;6
351295;2010;STRTUR;5
351295;2011;STRTUR;5
351295;2012;STRTUR;3
351295;2013;STRTUR;3
351295;2015;STRTUR;2
351295;2016;STRTUR;0
351295;2017;STRTUR;3
351295;2018;STRTUR;2
351333;2002;STRTUR;9
351333;2003;STRTUR;7
351333;2004;STRTUR;8
351333;2005;STRTUR;1
351333;2006;STRTUR;2
351333;2008;STRTUR;5
351408;2002;STRTUR;6
351408;2003;STRTUR;2
351408;2004;STRTUR;3
351408;2005;STRTUR;2
351496;2011;STRTUR;0
351534;2003;STRTUR;10
351534;2004;STRTUR;5
351534;2005;STRTUR;10
351534;2006;STRTUR;14
351534;2007;STRTUR;8
351534;2008;STRTUR;6
351534;2009;STRTUR;12
351534;2010;STRTUR;7
351534;2011;STRTUR;7
351534;2012;STRTUR;7
351534;2013;STRTUR;4
351534;2015;STRTUR;2
351534;2016;STRTUR;9
351534;2017;STRTUR;5
351534;2018;STRTUR;3
351591;2003;STRTUR;7
351591;2004;STRTUR;14
351591;2005;STRTUR;10
351591;2006;STRTUR;7
351591;2007;STRTUR;10
351591;2008;STRTUR;13
351591;2009;STRTUR;11
351591;2010;STRTUR;8
351591;2011;STRTUR;8
351591;2012;STRTUR;5
351591;2013;STRTUR;4
351591;2015;STRTUR;4
351591;2016;STRTUR;7
351591;2017;STRTUR;8
351591;2018;STRTUR;6
351598;2002;STRTUR;4
351598;2003;STRTUR;2
351598;2004;STRTUR;5
351598;2007;STRTUR;10
351598;2008;STRTUR;4
351598;2009;STRTUR;2
351598;2010;STRTUR;5
351640;2002;STRTUR;13
351640;2003;STRTUR;12
351640;2004;STRTUR;10
351640;2005;STRTUR;13
351640;2006;STRTUR;8
351640;2007;STRTUR;6
351640;2008;STRTUR;5
351640;2009;STRTUR;6
351640;2010;STRTUR;7
351640;2013;STRTUR;4
351640;2014;STRTUR;7
351640;2015;STRTUR;7
351640;2016;STRTUR;2
351640;2017;STRTUR;3
351640;2018;STRTUR;2
351649;2007;STRTUR;7
351649;2008;STRTUR;5
351649;2009;STRTUR;5
351649;2010;STRTUR;4
361326;2009;STRTUR;8
361326;2010;STRTUR;8
361326;2011;STRTUR;11
361326;2012;STRTUR;5
361326;2013;STRTUR;6
361326;2014;STRTUR;11
361326;2015;STRTUR;12
370024;2006;STRTUR;10
370024;2007;STRTUR;5
370024;2008;STRTUR;7
370024;2009;STRTUR;8
370024;2010;STRTUR;3
370024;2011;STRTUR;5
370024;2012;STRTUR;7
370024;2015;STRTUR;2
370024;2016;STRTUR;7
370024;2017;STRTUR;5
370024;2018;STRTUR;9
370081;2005;STRTUR;15
370113;2003;STRTUR;5
370113;2004;STRTUR;2
370113;2005;STRTUR;4
370113;2006;STRTUR;2
370113;2007;STRTUR;3
370113;2008;STRTUR;4
370113;2009;STRTUR;4
370113;2010;STRTUR;3
370113;2011;STRTUR;5
370113;2012;STRTUR;5
370113;2013;STRTUR;2
370373;2006;STRTUR;1
370373;2007;STRTUR;4
370373;2008;STRTUR;6
370373;2009;STRTUR;2
370373;2010;STRTUR;4
370373;2011;STRTUR;2
370373;2012;STRTUR;3
370373;2013;STRTUR;0
370466;2016;STRTUR;4
370495;2006;STRTUR;6
370495;2007;STRTUR;9
370495;2008;STRTUR;8
370495;2009;STRTUR;7
370495;2010;STRTUR;5
370495;2011;STRTUR;6
370495;2012;STRTUR;4
370495;2013;STRTUR;7
370495;2014;STRTUR;2
370495;2015;STRTUR;4
370495;2016;STRTUR;3
370495;2017;STRTUR;3
370495;2018;STRTUR;2
370506;2004;STRTUR;6
370506;2005;STRTUR;6
370506;2006;STRTUR;6
370506;2007;STRTUR;4
370506;2008;STRTUR;8
370506;2009;STRTUR;7
370506;2010;STRTUR;6
370506;2011;STRTUR;4
370506;2012;STRTUR;6
370553;2016;STRTUR;2
370553;2017;STRTUR;0
370567;2005;STRTUR;12
370567;2006;STRTUR;9
370567;2007;STRTUR;7
370567;2008;STRTUR;7
370567;2009;STRTUR;7
370567;2010;STRTUR;9
370567;2011;STRTUR;7
370567;2012;STRTUR;7
370567;2013;STRTUR;11
370567;2014;STRTUR;6
370567;2015;STRTUR;9
370567;2016;STRTUR;6
370567;2017;STRTUR;12
370567;2018;STRTUR;11
370635;2016;STRTUR;0
370686;2004;STRTUR;6
370686;2005;STRTUR;11
370686;2006;STRTUR;10
370686;2007;STRTUR;7
370686;2008;STRTUR;5
370686;2016;STRTUR;6
370742;2003;STRTUR;5
370742;2004;STRTUR;3
370742;2005;STRTUR;9
370742;2006;STRTUR;7
370777;2004;STRTUR;0
370777;2005;STRTUR;0
370777;2006;STRTUR;0
370777;2007;STRTUR;1
370777;2010;STRTUR;0
370777;2011;STRTUR;1
370791;2005;STRTUR;5
370791;2006;STRTUR;5
370791;2016;STRTUR;2
370844;2002;STRTUR;5
370945;2004;STRTUR;8
370945;2005;STRTUR;4
370945;2006;STRTUR;4
370945;2007;STRTUR;8
370945;2008;STRTUR;3
370945;2009;STRTUR;0
370945;2010;STRTUR;1
370945;2011;STRTUR;4
370945;2016;STRTUR;3
371051;2006;STRTUR;3
371051;2007;STRTUR;0
371051;2008;STRTUR;6
371118;2004;STRTUR;8
371118;2005;STRTUR;9
371118;2006;STRTUR;2
371118;2007;STRTUR;5
371118;2008;STRTUR;9
371118;2009;STRTUR;11
371118;2010;STRTUR;7
371118;2011;STRTUR;5
371118;2012;STRTUR;4
371118;2013;STRTUR;2
371118;2014;STRTUR;1
371118;2015;STRTUR;9
371118;2016;STRTUR;7
371118;2017;STRTUR;5
371118;2018;STRTUR;4
380101;2008;STRTUR;2
380101;2009;STRTUR;4
380101;2010;STRTUR;2
380101;2011;STRTUR;2
380101;2012;STRTUR;3
380101;2013;STRTUR;2
380101;2014;STRTUR;3
380101;2015;STRTUR;1
380101;2017;STRTUR;3
380101;2018;STRTUR;4
380212;2002;STRTUR;1
380212;2003;STRTUR;1
380212;2004;STRTUR;2
380212;2005;STRTUR;1
380212;2006;STRTUR;0
380212;2007;STRTUR;0
380212;2008;STRTUR;2
380259;2018;STRTUR;0
380271;2018;STRTUR;0
380281;2011;STRTUR;1
380281;2012;STRTUR;0
380281;2013;STRTUR;1
380281;2014;STRTUR;1
380281;2015;STRTUR;0
380281;2016;STRTUR;0
380281;2017;STRTUR;0
380281;2018;STRTUR;2
380286;2005;STRTUR;1
380286;2006;STRTUR;3
380286;2007;STRTUR;7
380286;2008;STRTUR;2
380286;2009;STRTUR;4
380286;2010;STRTUR;0
380286;2011;STRTUR;5
380286;2012;STRTUR;0
380299;2008;STRTUR;1
380299;2009;STRTUR;0
380299;2010;STRTUR;0
380299;2011;STRTUR;0
380299;2012;STRTUR;0
380299;2013;STRTUR;0
380299;2014;STRTUR;2
380299;2015;STRTUR;2
380299;2016;STRTUR;0
380299;2017;STRTUR;1
380299;2018;STRTUR;1
380377;2011;STRTUR;0
380377;2012;STRTUR;0
380377;2013;STRTUR;0
380377;2014;STRTUR;0
380377;2015;STRTUR;0
380377;2016;STRTUR;0
380377;2017;STRTUR;0
380377;2018;STRTUR;0
380492;2001;STRTUR;1
380492;2002;STRTUR;3
380492;2003;STRTUR;0
380492;2004;STRTUR;1
380492;2005;STRTUR;2
380492;2006;STRTUR;3
380492;2007;STRTUR;1
380492;2008;STRTUR;0
380492;2009;STRTUR;1
380492;2010;STRTUR;0
380492;2011;STRTUR;0
380492;2013;STRTUR;0
380492;2014;STRTUR;1
380492;2016;STRTUR;3
380492;2017;STRTUR;0
380498;2008;STRTUR;0
380498;2009;STRTUR;5
380498;2010;STRTUR;3
380498;2011;STRTUR;0
380498;2012;STRTUR;0
380498;2013;STRTUR;1
380498;2014;STRTUR;1
380498;2015;STRTUR;1
380498;2016;STRTUR;0
380498;2017;STRTUR;0
380498;2018;STRTUR;0
380511;2008;STRTUR;0
380525;2017;STRTUR;0
380525;2018;STRTUR;0
380597;2011;STRTUR;0
380597;2012;STRTUR;0
380597;2013;STRTUR;1
380597;2014;STRTUR;0
380597;2015;STRTUR;1
380597;2016;STRTUR;0
380597;2017;STRTUR;0
380597;2018;STRTUR;0
380626;2004;STRTUR;1
380626;2005;STRTUR;0
380626;2006;STRTUR;0
380626;2007;STRTUR;0
380626;2009;STRTUR;0
380626;2010;STRTUR;0
380626;2011;STRTUR;0
380626;2012;STRTUR;0
380626;2013;STRTUR;0
380626;2014;STRTUR;0
380626;2017;STRTUR;0
380626;2018;STRTUR;1
380633;2008;STRTUR;1
380633;2009;STRTUR;0
380633;2010;STRTUR;0
380633;2011;STRTUR;0
380633;2012;STRTUR;0
380633;2013;STRTUR;0
380633;2014;STRTUR;0
380633;2017;STRTUR;0
380633;2018;STRTUR;0
380654;2011;STRTUR;0
380654;2012;STRTUR;2
380654;2013;STRTUR;0
380654;2014;STRTUR;2
380654;2015;STRTUR;1
380670;2008;STRTUR;0
380670;2010;STRTUR;0
380670;2011;STRTUR;2
380670;2012;STRTUR;2
380670;2013;STRTUR;0
380670;2014;STRTUR;1
380670;2015;STRTUR;0
380670;2016;STRTUR;0
380670;2017;STRTUR;0
380670;2018;STRTUR;0
380685;2002;STRTUR;2
380685;2003;STRTUR;1
380685;2004;STRTUR;0
380685;2005;STRTUR;1
380685;2006;STRTUR;0
380685;2007;STRTUR;0
380685;2008;STRTUR;0
380685;2009;STRTUR;0
380685;2010;STRTUR;0
380685;2011;STRTUR;0
380685;2012;STRTUR;0
380685;2013;STRTUR;0
380685;2014;STRTUR;0
380685;2015;STRTUR;0
380685;2016;STRTUR;0
380685;2017;STRTUR;0
380685;2018;STRTUR;0
380710;2016;STRTUR;2
380710;2017;STRTUR;1
380710;2018;STRTUR;4
380729;2001;STRTUR;2
380729;2002;STRTUR;2
380729;2003;STRTUR;0
380729;2004;STRTUR;3
380729;2005;STRTUR;2
380729;2006;STRTUR;1
380729;2007;STRTUR;4
380729;2008;STRTUR;5
380729;2009;STRTUR;1
380729;2010;STRTUR;2
380745;2015;STRTUR;0
380745;2016;STRTUR;0
380745;2017;STRTUR;0
380746;2005;STRTUR;0
380746;2006;STRTUR;0
380746;2007;STRTUR;0
380746;2008;STRTUR;0
380746;2010;STRTUR;0
380746;2011;STRTUR;0
380746;2012;STRTUR;0
380746;2013;STRTUR;0
380746;2014;STRTUR;0
380746;2015;STRTUR;0
380746;2016;STRTUR;0
380746;2017;STRTUR;0
380746;2018;STRTUR;0
380793;2017;STRTUR;0
380857;2004;STRTUR;0
380857;2005;STRTUR;0
380857;2006;STRTUR;0
380857;2007;STRTUR;0
380857;2008;STRTUR;0
380857;2009;STRTUR;0
380857;2010;STRTUR;0
380857;2011;STRTUR;0
380857;2012;STRTUR;0
380857;2013;STRTUR;0
380857;2014;STRTUR;0
380857;2015;STRTUR;0
380857;2016;STRTUR;0
380857;2017;STRTUR;0
380857;2018;STRTUR;0
380904;2002;STRTUR;0
380904;2003;STRTUR;1
380904;2004;STRTUR;0
380904;2005;STRTUR;2
380904;2006;STRTUR;0
380904;2007;STRTUR;0
380904;2018;STRTUR;0
380999;2007;STRTUR;0
380999;2008;STRTUR;0
380999;2009;STRTUR;0
380999;2010;STRTUR;0
380999;2011;STRTUR;0
381039;2008;STRTUR;0
381039;2009;STRTUR;0
381039;2011;STRTUR;0
381039;2012;STRTUR;0
381039;2013;STRTUR;0
381039;2014;STRTUR;0
381039;2015;STRTUR;0
381039;2016;STRTUR;0
381039;2017;STRTUR;0
381039;2018;STRTUR;0
381079;2016;STRTUR;0
381079;2017;STRTUR;0
381079;2018;STRTUR;0
381082;2001;STRTUR;0
381082;2002;STRTUR;1
381082;2004;STRTUR;1
381082;2005;STRTUR;2
381082;2006;STRTUR;4
381082;2007;STRTUR;1
381082;2008;STRTUR;5
381082;2009;STRTUR;0
381082;2010;STRTUR;1
381082;2011;STRTUR;0
381083;2008;STRTUR;0
381083;2009;STRTUR;0
381083;2010;STRTUR;0
381083;2011;STRTUR;0
381083;2012;STRTUR;0
381083;2013;STRTUR;0
381083;2014;STRTUR;0
381083;2015;STRTUR;0
381083;2016;STRTUR;0
381083;2017;STRTUR;0
381083;2018;STRTUR;0
381111;2006;STRTUR;0
381111;2007;STRTUR;0
381111;2008;STRTUR;0
381111;2009;STRTUR;0
381111;2010;STRTUR;0
381111;2011;STRTUR;0
381111;2012;STRTUR;0
381111;2013;STRTUR;0
381111;2014;STRTUR;0
381111;2015;STRTUR;0
381111;2016;STRTUR;0
381111;2017;STRTUR;0
381111;2018;STRTUR;0
381117;2018;STRTUR;0
381146;2015;STRTUR;0
381152;2010;STRTUR;0
381152;2011;STRTUR;0
381186;2007;STRTUR;0
381186;2008;STRTUR;0
381186;2009;STRTUR;0
381186;2010;STRTUR;0
381186;2011;STRTUR;0
381186;2012;STRTUR;0
381186;2013;STRTUR;0
381186;2014;STRTUR;0
381220;2001;STRTUR;0
381220;2002;STRTUR;0
381220;2004;STRTUR;0
381220;2005;STRTUR;0
381220;2007;STRTUR;0
381220;2008;STRTUR;0
381220;2009;STRTUR;0
381220;2010;STRTUR;0
381220;2011;STRTUR;0
381220;2012;STRTUR;0
381220;2013;STRTUR;0
381220;2014;STRTUR;0
381220;2015;STRTUR;0
381220;2016;STRTUR;0
381233;2003;STRTUR;0
381233;2004;STRTUR;0
381233;2005;STRTUR;0
381233;2006;STRTUR;0
381233;2007;STRTUR;0
381233;2008;STRTUR;0
381233;2009;STRTUR;0
381233;2010;STRTUR;0
381233;2011;STRTUR;0
381233;2012;STRTUR;0
381233;2013;STRTUR;0
381233;2014;STRTUR;0
381233;2017;STRTUR;0
381233;2018;STRTUR;0
381308;2017;STRTUR;0
381308;2018;STRTUR;0
381312;2008;STRTUR;0
381312;2009;STRTUR;0
381312;2010;STRTUR;0
381312;2017;STRTUR;0
381312;2018;STRTUR;0
381313;2009;STRTUR;0
381313;2011;STRTUR;0
381313;2012;STRTUR;0
381313;2013;STRTUR;1
381313;2014;STRTUR;1
381338;2009;STRTUR;0
381338;2010;STRTUR;4
381350;2010;STRTUR;0
381350;2011;STRTUR;1
381350;2012;STRTUR;0
381350;2013;STRTUR;0
381350;2014;STRTUR;1
381359;2008;STRTUR;0
381359;2009;STRTUR;0
381359;2010;STRTUR;0
381359;2011;STRTUR;0
381359;2012;STRTUR;0
381359;2018;STRTUR;0
381364;2008;STRTUR;0
381364;2009;STRTUR;0
381364;2010;STRTUR;0
381364;2011;STRTUR;0
381364;2012;STRTUR;0
381364;2013;STRTUR;0
381364;2014;STRTUR;0
381364;2015;STRTUR;0
381364;2016;STRTUR;0
381364;2017;STRTUR;0
381364;2018;STRTUR;0
381425;2006;STRTUR;0
381425;2012;STRTUR;0
381425;2013;STRTUR;0
381425;2014;STRTUR;0
381425;2015;STRTUR;0
